userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
355230,33,4,2,4,2.0,3,0,2.0
356295,16,3,2,3,1.0,3,0,2.0
356458,33,4,2,4,2.0,3,0,2.0
357755,66,9,1,3,2.0,3,0,2.0
359154,56,8,1,2,3.0,3,0,2.0
366597,16,3,2,3,1.0,3,0,2.0
367504,34,4,2,4,2.0,3,0,3.0
367842,68,9,1,3,3.0,3,0,1.0
368045,19,3,2,3,2.0,3,0,2.0
368287,7,2,2,2,1.0,3,0,2.0
368470,34,4,2,4,2.0,3,0,3.0
369535,81,10,1,4,2.0,3,0,4.0
369799,45,5,2,5,2.0,3,0,4.0
371796,85,11,1,5,1.0,2,0,4.0
374791,64,9,1,3,1.0,3,0,2.0
375592,46,5,2,5,3.0,3,0,2.0
376104,56,8,1,2,2.0,3,0,2.0
376603,34,4,2,4,2.0,3,0,3.0
377342,55,8,1,2,2.0,2,0,2.0
380106,19,3,2,3,2.0,3,0,2.0
382255,31,4,2,4,1.0,3,0,4.0
382922,77,10,1,4,1.0,3,0,2.0
383342,51,7,1,1,1.0,3,0,2.0
383944,56,8,1,2,1.0,3,0,2.0
386179,8,2,2,2,2.0,3,0,3.0
386520,67,9,1,3,2.0,3,0,3.0
387320,44,5,2,5,2.0,3,0,2.0
388684,17,3,2,3,1.0,3,0,4.0
389475,45,5,2,5,3.0,3,0,3.0
390077,92,11,1,5,3.0,3,0,4.0
391450,20,3,2,3,2.0,3,0,3.0
392747,34,4,2,4,2.0,3,0,4.0
393496,41,5,2,5,1.0,3,0,2.0
395394,5,2,2,2,1.0,3,1,4.0
396803,88,11,1,5,1.0,3,0,2.0
397156,30,4,2,4,1.0,3,0,2.0
398146,15,3,2,3,1.0,3,0,1.0
398397,2,1,2,1,2.0,3,0,1.0
398802,82,10,1,4,2.0,3,0,1.0
399758,17,3,2,3,1.0,3,0,4.0
402343,41,5,2,5,1.0,3,0,2.0
404580,19,3,2,3,2.0,3,0,2.0
416230,77,10,1,4,1.0,3,0,1.0
418100,5,2,2,2,2.0,3,1,1.0
418946,8,2,2,2,2.0,3,0,4.0
420808,80,10,1,4,2.0,3,0,2.0
421606,42,5,2,5,1.0,3,0,4.0
422104,31,4,2,4,1.0,3,0,3.0
423249,81,10,1,4,2.0,3,0,4.0
423523,60,9,1,3,1.0,2,1,2.0
424437,16,3,2,3,1.0,3,0,2.0
428179,42,5,2,5,1.0,3,0,4.0
428465,53,8,1,2,1.0,2,1,2.0
430208,33,4,2,4,2.0,3,0,2.0
430789,77,10,1,4,1.0,3,0,2.0
433563,11,3,2,3,2.0,2,1,2.0
433623,20,3,2,3,2.0,3,0,3.0
434307,44,5,2,5,2.0,3,0,2.0
435289,33,4,2,4,2.0,3,0,2.0
435521,20,3,2,3,2.0,3,1,3.0
435952,91,11,1,5,2.0,3,0,2.0
436384,16,3,2,3,1.0,3,0,2.0
438016,19,3,2,3,2.0,3,0,2.0
438281,81,10,1,4,2.0,3,0,3.0
439255,42,5,2,5,1.0,3,0,4.0
440335,66,9,1,3,2.0,3,0,2.0
442323,34,4,2,4,3.0,3,0,4.0
442517,19,3,2,3,2.0,3,0,2.0
443680,27,4,2,4,2.0,2,0,4.0
444729,44,5,2,5,2.0,3,0,2.0
446836,67,9,1,3,2.0,3,0,4.0
447351,49,6,2,6,1.0,3,0,2.0
447401,7,2,2,2,2.0,3,0,2.0
447957,34,4,2,4,2.0,3,0,3.0
448443,26,4,2,4,2.0,2,0,2.0
449800,64,9,1,3,1.0,3,0,1.0
450661,95,12,1,6,2.0,2,0,3.0
451917,34,4,2,4,2.0,3,0,3.0
453013,33,4,2,4,2.0,3,0,2.0
453260,81,10,1,4,2.0,3,0,3.0
453732,33,4,2,4,2.0,3,0,2.0
453736,51,7,1,1,2.0,3,0,3.0
454445,20,3,2,3,2.0,3,0,4.0
455361,20,3,2,3,2.0,3,0,4.0
455513,8,2,2,2,1.0,3,0,4.0
455526,43,5,2,5,2.0,3,0,1.0
456148,7,2,2,2,1.0,3,0,2.0
456889,27,4,2,4,2.0,2,0,4.0
457973,8,2,2,2,1.0,3,0,4.0
460224,20,3,2,3,2.0,3,0,3.0
460945,21,3,2,3,3.0,3,0,2.0
461512,31,4,2,4,1.0,3,0,3.0
461522,80,10,1,4,2.0,3,0,2.0
461788,45,5,2,5,3.0,3,0,3.0
461910,8,2,2,2,2.0,3,0,4.0
465523,67,9,1,3,2.0,3,0,3.0
468473,12,3,2,3,1.0,2,0,4.0
468492,54,8,1,2,2.0,3,1,2.0
469638,15,3,2,3,1.0,3,0,1.0
475283,8,2,2,2,2.0,3,0,3.0
475945,2,1,2,1,1.0,3,0,1.0
476662,20,3,2,3,2.0,3,0,3.0
478299,22,3,2,3,3.0,3,0,3.0
478854,8,2,2,2,2.0,3,0,3.0
479136,44,5,2,5,2.0,3,0,2.0
480098,45,5,2,5,2.0,3,0,3.0
482260,16,3,2,3,1.0,3,0,2.0
483140,33,4,2,4,2.0,3,0,2.0
483420,5,2,2,2,1.0,3,1,1.0
483960,5,2,2,2,1.0,3,1,3.0
484058,67,9,1,3,2.0,3,0,3.0
484410,44,5,2,5,2.0,3,0,2.0
484677,93,11,1,5,3.0,3,0,2.0
484732,7,2,2,2,2.0,3,0,2.0
485545,33,4,2,4,2.0,3,0,2.0
487132,17,3,2,3,1.0,3,0,4.0
487325,65,9,1,3,1.0,3,0,4.0
488222,92,11,1,5,2.0,3,0,3.0
492340,45,5,2,5,2.0,3,0,3.0
494665,20,3,2,3,2.0,3,1,3.0
496677,8,2,2,2,1.0,3,0,4.0
497029,44,5,2,5,2.0,3,0,2.0
497875,33,4,2,4,2.0,3,0,2.0
498916,66,9,1,3,2.0,3,0,1.0
499809,8,2,2,2,1.0,3,0,4.0
501949,92,11,1,5,2.0,3,0,4.0
502806,19,3,2,3,2.0,3,0,2.0
503058,66,9,1,3,2.0,3,0,2.0
503685,19,3,2,3,2.0,3,0,2.0
503767,18,3,2,3,2.0,3,0,1.0
505555,64,9,1,3,1.0,3,0,1.0
512313,19,3,2,3,2.0,3,0,2.0
514560,5,2,2,2,1.0,3,1,2.0
514575,54,8,1,2,1.0,3,1,2.0
515610,81,10,1,4,2.0,3,0,3.0
515859,8,2,2,2,2.0,3,0,3.0
521738,18,3,2,3,2.0,3,0,1.0
523736,5,2,2,2,2.0,3,1,2.0
524749,31,4,2,4,1.0,3,0,3.0
527202,64,9,1,3,1.0,3,0,2.0
527264,20,3,2,3,2.0,3,0,4.0
528708,45,5,2,5,2.0,3,0,3.0
528831,41,5,2,5,1.0,3,0,1.0
529622,67,9,1,3,2.0,3,0,3.0
530598,30,4,2,4,1.0,3,0,2.0
533299,8,2,2,2,2.0,3,0,4.0
535185,11,3,2,3,1.0,2,0,2.0
536057,20,3,2,3,2.0,3,0,4.0
536726,7,2,2,2,1.0,3,0,1.0
538904,19,3,2,3,2.0,3,0,2.0
539049,22,3,2,3,3.0,3,0,3.0
539851,56,8,1,2,1.0,3,0,2.0
540543,56,8,1,2,2.0,3,0,2.0
542461,54,8,1,2,3.0,3,1,1.0
544498,2,1,2,1,1.0,3,0,4.0
546136,49,6,2,6,2.0,3,0,2.0
546395,46,5,2,5,3.0,3,0,2.0
546978,33,4,2,4,2.0,3,0,2.0
547678,31,4,2,4,1.0,3,0,4.0
548042,17,3,2,3,1.0,3,0,3.0
553590,17,3,2,3,1.0,3,0,4.0
554734,43,5,2,5,2.0,3,0,1.0
557070,51,7,1,1,2.0,3,0,2.0
557359,18,3,2,3,2.0,3,0,1.0
558321,33,4,2,4,2.0,3,0,2.0
558348,7,2,2,2,1.0,3,0,1.0
559694,6,2,2,2,2.0,2,0,2.0
559938,45,5,2,5,2.0,3,0,3.0
560640,57,8,1,2,2.0,3,0,3.0
561119,57,8,1,2,2.0,3,0,4.0
561213,45,5,2,5,2.0,3,0,3.0
563505,67,9,1,3,2.0,3,0,4.0
565823,8,2,2,2,1.0,3,0,3.0
568676,45,5,2,5,2.0,3,0,3.0
568711,19,3,2,3,2.0,3,0,2.0
573023,57,8,1,2,2.0,3,0,3.0
573340,69,9,1,3,2.0,3,0,3.0
574653,2,1,2,1,1.0,3,0,2.0
576118,19,3,2,3,2.0,3,1,2.0
576586,20,3,2,3,2.0,3,0,4.0
577201,16,3,2,3,1.0,3,1,2.0
578056,20,3,2,3,2.0,3,0,3.0
578957,5,2,2,2,2.0,3,1,3.0
579906,41,5,2,5,1.0,3,0,2.0
580480,8,2,2,2,1.0,3,0,3.0
581364,45,5,2,5,2.0,3,0,4.0
581573,54,8,1,2,1.0,3,1,3.0
583563,66,9,1,3,2.0,3,0,2.0
584319,20,3,2,3,2.0,3,0,3.0
585101,8,2,2,2,2.0,3,0,4.0
586759,7,2,2,2,2.0,3,0,2.0
587832,33,4,2,4,2.0,3,0,2.0
590730,20,3,2,3,2.0,3,0,4.0
591939,34,4,2,4,2.0,3,0,4.0
592786,34,4,2,4,2.0,3,0,3.0
593702,33,4,2,4,2.0,3,0,2.0
594499,45,5,2,5,2.0,3,0,3.0
594513,33,4,2,4,2.0,3,0,2.0
595534,7,2,2,2,1.0,3,0,2.0
595748,17,3,2,3,1.0,3,0,3.0
597222,30,4,2,4,1.0,3,0,2.0
599287,44,5,2,5,2.0,3,0,2.0
602645,65,9,1,3,1.0,3,0,3.0
603103,7,2,2,2,2.0,3,0,2.0
604385,57,8,1,2,2.0,3,0,4.0
605927,33,4,2,4,2.0,3,0,2.0
606815,69,9,1,3,2.0,3,0,3.0
607668,45,5,2,5,2.0,3,0,3.0
608476,54,8,1,2,1.0,3,1,2.0
608698,5,2,2,2,1.0,3,1,3.0
608964,2,1,2,1,2.0,3,0,3.0
609685,45,5,2,5,2.0,3,0,3.0
610453,91,11,1,5,2.0,3,0,2.0
610926,64,9,1,3,1.0,3,0,2.0
611086,78,10,1,4,1.0,3,0,4.0
613310,8,2,2,2,1.0,3,0,4.0
613637,7,2,2,2,1.0,3,0,2.0
615778,34,4,2,4,2.0,3,0,3.0
617612,92,11,1,5,2.0,3,0,4.0
618362,45,5,2,5,2.0,3,0,3.0
620810,65,9,1,3,1.0,3,0,4.0
621705,34,4,2,4,2.0,3,0,3.0
626491,2,1,2,1,1.0,3,0,3.0
626721,19,3,2,3,2.0,3,0,2.0
627618,22,3,2,3,3.0,3,0,3.0
629852,5,2,2,2,2.0,3,1,2.0
630691,77,10,1,4,1.0,3,0,2.0
630840,8,2,2,2,1.0,3,0,4.0
631420,54,8,1,2,2.0,3,1,4.0
634739,41,5,2,5,1.0,3,0,1.0
636409,45,5,2,5,2.0,3,0,3.0
636765,34,4,2,4,2.0,3,0,4.0
637672,7,2,2,2,1.0,3,0,2.0
638341,7,2,2,2,1.0,3,0,1.0
640442,31,4,2,4,1.0,3,0,4.0
640733,44,5,2,5,2.0,3,0,2.0
640885,2,1,2,1,2.0,3,0,1.0
642215,56,8,1,2,2.0,3,0,2.0
645099,20,3,2,3,2.0,3,0,4.0
647191,8,2,2,2,2.0,3,0,3.0
647902,20,3,2,3,2.0,3,0,3.0
648911,45,5,2,5,2.0,3,0,3.0
650367,67,9,1,3,2.0,3,0,4.0
652452,7,2,2,2,1.0,3,0,1.0
654528,34,4,2,4,2.0,3,0,4.0
655657,17,3,2,3,1.0,3,0,3.0
655698,8,2,2,2,1.0,3,0,4.0
655875,66,9,1,3,2.0,3,0,2.0
655943,16,3,2,3,1.0,3,0,2.0
657944,5,2,2,2,2.0,3,1,4.0
659395,66,9,1,3,2.0,3,0,1.0
659742,20,3,2,3,2.0,3,0,4.0
660472,67,9,1,3,2.0,3,0,4.0
661502,20,3,2,3,2.0,3,0,3.0
661743,78,10,1,4,1.0,3,0,3.0
662441,92,11,1,5,3.0,3,0,3.0
664779,19,3,2,3,2.0,3,0,2.0
665104,31,4,2,4,1.0,3,0,3.0
666404,35,4,2,4,3.0,3,0,2.0
668468,5,2,2,2,1.0,3,1,4.0
669145,92,11,1,5,2.0,3,0,4.0
671044,66,9,1,3,2.0,3,0,2.0
671790,7,2,2,2,2.0,3,0,2.0
672828,33,4,2,4,2.0,3,0,2.0
673032,45,5,2,5,2.0,3,0,3.0
676417,55,8,1,2,2.0,2,0,4.0
676535,5,2,2,2,1.0,3,1,3.0
678730,90,11,1,5,2.0,3,0,1.0
680127,19,3,2,3,2.0,3,0,2.0
682900,80,10,1,4,2.0,3,0,2.0
684545,65,9,1,3,1.0,3,0,4.0
685636,92,11,1,5,2.0,3,0,4.0
687509,66,9,1,3,2.0,3,0,2.0
688387,64,9,1,3,1.0,3,0,1.0
690418,20,3,2,3,2.0,3,0,3.0
690461,20,3,2,3,2.0,3,0,3.0
692117,51,7,1,1,2.0,3,0,4.0
695512,19,3,2,3,2.0,3,0,2.0
701840,32,4,2,4,2.0,3,0,1.0
702093,32,4,2,4,2.0,3,0,1.0
702189,31,4,2,4,1.0,3,0,4.0
702921,77,10,1,4,1.0,3,0,2.0
705350,66,9,1,3,2.0,3,0,2.0
707161,34,4,2,4,1.0,3,0,4.0
708051,67,9,1,3,2.0,3,0,3.0
708998,17,3,2,3,1.0,3,0,3.0
713328,96,12,1,6,2.0,3,0,3.0
714280,89,11,1,5,1.0,3,0,3.0
714522,33,4,2,4,2.0,3,0,2.0
716452,33,4,2,4,2.0,3,0,2.0
716997,35,4,2,4,3.0,3,0,2.0
717626,56,8,1,2,2.0,3,0,2.0
719206,34,4,2,4,2.0,3,0,3.0
719798,77,10,1,4,1.0,3,0,2.0
720367,34,4,2,4,2.0,3,0,4.0
722400,45,5,2,5,2.0,3,0,3.0
722460,88,11,1,5,1.0,3,0,2.0
723467,93,11,1,5,2.0,3,0,1.0
725123,88,11,1,5,1.0,3,0,2.0
725159,91,11,1,5,2.0,3,0,2.0
726849,46,5,2,5,3.0,3,0,2.0
727056,7,2,2,2,2.0,3,0,2.0
727892,7,2,2,2,1.0,3,0,2.0
728387,19,3,2,3,2.0,3,1,2.0
731783,20,3,2,3,2.0,3,0,4.0
732262,56,8,1,2,3.0,3,0,2.0
732693,57,8,1,2,3.0,3,0,4.0
733148,81,10,1,4,2.0,3,0,4.0
733386,44,5,2,5,2.0,3,0,2.0
734557,80,10,1,4,2.0,3,0,2.0
735222,34,4,2,4,2.0,3,0,3.0
736053,35,4,2,4,3.0,3,0,2.0
737212,35,4,2,4,3.0,3,0,2.0
737524,56,8,1,2,2.0,3,0,2.0
738899,80,10,1,4,2.0,3,0,2.0
738963,57,8,1,2,2.0,3,0,4.0
739458,64,9,1,3,1.0,3,0,1.0
739684,19,3,2,3,2.0,3,0,2.0
739708,34,4,2,4,2.0,3,0,3.0
740936,91,11,1,5,2.0,3,0,2.0
742281,18,3,2,3,2.0,3,0,1.0
743413,57,8,1,2,2.0,3,0,4.0
744110,5,2,2,2,2.0,3,1,2.0
746521,2,1,2,1,2.0,3,0,2.0
747199,18,3,2,3,2.0,3,0,1.0
753353,17,3,2,3,1.0,3,0,4.0
754749,19,3,2,3,2.0,3,0,2.0
754923,42,5,2,5,1.0,3,0,4.0
755049,20,3,2,3,2.0,3,0,3.0
755837,81,10,1,4,2.0,3,0,4.0
755859,2,1,2,1,2.0,3,0,4.0
757714,44,5,2,5,2.0,3,0,2.0
759368,7,2,2,2,2.0,3,0,2.0
759664,44,5,2,5,2.0,3,0,2.0
761325,44,5,2,5,2.0,3,0,2.0
763210,17,3,2,3,1.0,3,0,3.0
765598,16,3,2,3,1.0,3,0,2.0
765634,89,11,1,5,1.0,3,0,4.0
766095,33,4,2,4,2.0,3,0,2.0
773182,34,4,2,4,3.0,3,0,4.0
774849,17,3,2,3,1.0,3,0,3.0
776587,80,10,1,4,1.0,3,0,2.0
777435,19,3,2,3,2.0,3,0,2.0
780213,56,8,1,2,2.0,3,0,2.0
780407,5,2,2,2,1.0,3,1,3.0
781088,8,2,2,2,1.0,3,0,4.0
781677,43,5,2,5,2.0,3,0,1.0
784853,46,5,2,5,3.0,3,0,2.0
786315,19,3,2,3,2.0,3,0,2.0
786558,31,4,2,4,1.0,3,0,4.0
787293,20,3,2,3,2.0,3,0,3.0
787460,45,5,2,5,3.0,3,0,3.0
788350,82,10,1,4,2.0,3,0,2.0
789761,33,4,2,4,2.0,3,0,2.0
790410,68,9,1,3,3.0,3,0,2.0
790591,82,10,1,4,3.0,3,0,2.0
795001,33,4,2,4,2.0,3,0,2.0
795272,82,10,1,4,3.0,3,0,2.0
795707,16,3,2,3,1.0,3,0,2.0
795903,67,9,1,3,2.0,3,0,3.0
797497,21,3,2,3,2.0,3,0,1.0
800538,19,3,2,3,2.0,3,0,2.0
800743,31,4,2,4,1.0,3,0,3.0
801240,31,4,2,4,1.0,3,0,4.0
801845,42,5,2,5,1.0,3,0,4.0
802198,66,9,1,3,1.0,3,0,2.0
802636,45,5,2,5,2.0,3,0,3.0
805983,54,8,1,2,3.0,3,1,1.0
807428,56,8,1,2,2.0,3,0,2.0
808740,93,11,1,5,3.0,3,0,2.0
809412,84,11,1,5,1.0,2,0,2.0
811078,15,3,2,3,1.0,3,0,1.0
812093,42,5,2,5,1.0,3,0,4.0
812458,80,10,1,4,2.0,3,0,2.0
812544,42,5,2,5,1.0,3,0,4.0
813048,8,2,2,2,2.0,3,0,3.0
813575,16,3,2,3,1.0,3,1,2.0
814293,18,3,2,3,2.0,3,0,1.0
814455,54,8,1,2,2.0,3,1,2.0
814796,66,9,1,3,2.0,3,0,1.0
816040,69,9,1,3,3.0,3,0,3.0
816049,18,3,2,3,2.0,3,0,1.0
816725,81,10,1,4,2.0,3,0,4.0
817534,44,5,2,5,2.0,3,0,2.0
817550,42,5,2,5,1.0,3,0,3.0
819141,6,2,2,2,2.0,2,0,4.0
820084,67,9,1,3,2.0,3,0,3.0
821512,18,3,2,3,2.0,3,0,1.0
821739,65,9,1,3,1.0,3,0,4.0
821948,12,3,2,3,1.0,2,0,3.0
822075,5,2,2,2,1.0,3,1,2.0
822112,20,3,2,3,2.0,3,0,3.0
825843,80,10,1,4,2.0,3,0,2.0
828926,80,10,1,4,2.0,3,0,2.0
830212,19,3,2,3,2.0,3,0,2.0
831784,19,3,2,3,2.0,3,0,2.0
832998,66,9,1,3,2.0,3,0,1.0
833782,34,4,2,4,2.0,3,0,4.0
833825,46,5,2,5,3.0,3,0,2.0
833845,77,10,1,4,1.0,3,0,2.0
834213,19,3,2,3,2.0,3,0,2.0
845712,16,3,2,3,1.0,3,0,2.0
846867,56,8,1,2,3.0,3,0,2.0
847199,30,4,2,4,1.0,3,0,2.0
847404,56,8,1,2,2.0,3,0,2.0
847807,68,9,1,3,3.0,3,0,1.0
848078,54,8,1,2,2.0,3,1,2.0
851200,90,11,1,5,2.0,3,0,1.0
851443,64,9,1,3,1.0,3,0,2.0
854565,19,3,2,3,2.0,3,0,2.0
855069,64,9,1,3,1.0,3,0,2.0
857537,19,3,2,3,2.0,3,0,2.0
857610,46,5,2,5,3.0,3,0,2.0
857785,57,8,1,2,2.0,3,0,4.0
858093,78,10,1,4,1.0,3,0,3.0
858180,20,3,2,3,2.0,3,0,4.0
859819,8,2,2,2,1.0,3,0,3.0
860164,18,3,2,3,2.0,3,0,1.0
863019,7,2,2,2,2.0,3,0,2.0
865268,91,11,1,5,2.0,3,0,2.0
868455,15,3,2,3,1.0,3,0,1.0
868851,92,11,1,5,2.0,3,0,4.0
871517,93,11,1,5,3.0,3,0,2.0
871953,45,5,2,5,2.0,3,0,3.0
875344,91,11,1,5,2.0,3,0,2.0
876725,41,5,2,5,1.0,3,0,1.0
877370,62,9,1,3,3.0,2,0,2.0
878320,46,5,2,5,3.0,3,0,2.0
878424,30,4,2,4,1.0,3,0,2.0
879097,20,3,2,3,2.0,3,0,3.0
880261,88,11,1,5,1.0,3,0,1.0
880683,44,5,2,5,2.0,3,0,2.0
881099,66,9,1,3,2.0,3,0,1.0
881511,56,8,1,2,1.0,3,0,2.0
883358,15,3,2,3,1.0,3,0,1.0
883411,7,2,2,2,1.0,3,0,2.0
883442,30,4,2,4,1.0,3,0,2.0
883587,66,9,1,3,2.0,3,0,2.0
884286,16,3,2,3,1.0,3,0,2.0
884591,20,3,2,3,2.0,3,0,3.0
884978,34,4,2,4,2.0,3,0,3.0
885471,44,5,2,5,2.0,3,0,2.0
885537,90,11,1,5,2.0,3,0,1.0
888115,69,9,1,3,2.0,3,0,3.0
888153,5,2,2,2,2.0,3,1,3.0
888539,56,8,1,2,2.0,3,0,1.0
889906,51,7,1,1,2.0,3,1,3.0
889964,92,11,1,5,2.0,3,0,4.0
891750,5,2,2,2,2.0,3,1,1.0
893163,19,3,2,3,2.0,3,0,2.0
893213,56,8,1,2,2.0,3,0,2.0
893895,19,3,2,3,2.0,3,0,2.0
894327,65,9,1,3,1.0,3,0,4.0
894586,34,4,2,4,2.0,3,0,4.0
895233,84,11,1,5,2.0,2,0,1.0
896826,54,8,1,2,2.0,3,1,2.0
897010,19,3,2,3,2.0,3,0,2.0
897064,49,6,2,6,1.0,3,0,2.0
898342,44,5,2,5,2.0,3,0,2.0
898402,17,3,2,3,1.0,3,0,3.0
898683,78,10,1,4,1.0,3,0,4.0
899992,67,9,1,3,2.0,3,0,3.0
900320,7,2,2,2,1.0,3,0,2.0
900460,35,4,2,4,3.0,3,0,2.0
901560,7,2,2,2,2.0,3,0,2.0
907837,56,8,1,2,2.0,3,0,2.0
908030,20,3,2,3,2.0,3,0,4.0
908223,57,8,1,2,3.0,3,0,3.0
908723,73,10,1,4,2.0,2,0,2.0
908804,19,3,2,3,2.0,3,0,2.0
911384,92,11,1,5,3.0,3,0,3.0
911966,5,2,2,2,2.0,3,1,1.0
912716,82,10,1,4,3.0,3,0,1.0
913097,18,3,2,3,2.0,3,0,1.0
914613,19,3,2,3,2.0,3,0,2.0
915318,56,8,1,2,2.0,3,0,2.0
915476,30,4,2,4,1.0,3,0,2.0
917046,5,2,2,2,2.0,3,1,2.0
917892,20,3,2,3,2.0,3,0,3.0
917927,20,3,2,3,2.0,3,0,3.0
918873,19,3,2,3,2.0,3,0,2.0
962199,51,7,1,1,2.0,3,0,2.0
965322,56,8,1,2,2.0,3,0,2.0
966953,43,5,2,5,2.0,3,0,1.0
967865,7,2,2,2,2.0,3,0,1.0
969918,20,3,2,3,2.0,3,0,4.0
970614,8,2,2,2,2.0,3,0,4.0
971758,30,4,2,4,1.0,3,0,2.0
972199,78,10,1,4,1.0,3,0,4.0
972204,30,4,2,4,1.0,3,0,2.0
972497,7,2,2,2,1.0,3,0,2.0
972533,19,3,2,3,2.0,3,0,2.0
972535,88,11,1,5,1.0,3,0,2.0
972848,80,10,1,4,2.0,3,0,2.0
973886,80,10,1,4,2.0,3,0,2.0
974222,33,4,2,4,2.0,3,0,2.0
974577,91,11,1,5,2.0,3,0,2.0
975241,92,11,1,5,2.0,3,0,4.0
976535,19,3,2,3,2.0,3,0,2.0
976917,17,3,2,3,1.0,3,0,4.0
977289,57,8,1,2,3.0,3,0,3.0
979336,92,11,1,5,2.0,3,0,3.0
979369,19,3,2,3,2.0,3,0,2.0
983450,31,4,2,4,1.0,3,0,4.0
983957,33,4,2,4,2.0,3,0,2.0
987237,5,2,2,2,1.0,3,1,3.0
987558,88,11,1,5,1.0,3,0,2.0
988177,18,3,2,3,2.0,3,0,1.0
989245,46,5,2,5,2.0,3,0,2.0
989390,44,5,2,5,2.0,3,0,2.0
990348,8,2,2,2,2.0,3,0,4.0
990522,56,8,1,2,1.0,3,0,2.0
991166,34,4,2,4,2.0,3,0,4.0
994123,19,3,2,3,2.0,3,0,2.0
994852,16,3,2,3,1.0,3,0,2.0
994970,49,6,2,6,2.0,3,0,2.0
995229,20,3,2,3,2.0,3,0,3.0
996275,44,5,2,5,2.0,3,0,2.0
999848,5,2,2,2,2.0,3,1,2.0
1002468,66,9,1,3,2.0,3,0,2.0
1002746,33,4,2,4,2.0,3,0,2.0
1004474,91,11,1,5,2.0,3,0,2.0
1004938,19,3,2,3,2.0,3,0,2.0
1005403,41,5,2,5,1.0,3,0,2.0
1005668,34,4,2,4,2.0,3,0,4.0
1005865,18,3,2,3,2.0,3,0,1.0
1006179,34,4,2,4,2.0,3,0,4.0
1006540,5,2,2,2,1.0,3,1,2.0
1006591,17,3,2,3,1.0,3,0,3.0
1006755,20,3,2,3,2.0,3,0,3.0
1007456,38,5,2,5,1.0,2,0,3.0
1007988,66,9,1,3,2.0,3,0,2.0
1008607,79,10,1,4,2.0,3,0,1.0
1012854,7,2,2,2,2.0,3,0,2.0
1013493,66,9,1,3,2.0,3,0,2.0
1014539,2,1,2,1,1.0,3,0,3.0
1014677,16,3,2,3,1.0,3,0,2.0
1014692,45,5,2,5,3.0,3,0,4.0
1014929,81,10,1,4,2.0,3,0,3.0
1015096,7,2,2,2,1.0,3,0,2.0
1017513,31,4,2,4,1.0,3,0,4.0
1017722,56,8,1,2,2.0,3,0,2.0
1018312,5,2,2,2,1.0,3,1,2.0
1019118,19,3,2,3,2.0,3,0,2.0
1021467,67,9,1,3,2.0,3,0,4.0
1021958,33,4,2,4,2.0,3,0,2.0
1023033,32,4,2,4,2.0,3,0,1.0
1023896,8,2,2,2,2.0,3,0,3.0
1024893,67,9,1,3,2.0,3,0,3.0
1026616,19,3,2,3,2.0,3,0,2.0
1027079,19,3,2,3,2.0,3,0,2.0
1028389,81,10,1,4,2.0,3,0,3.0
1030130,48,6,2,6,1.0,2,0,1.0
1031901,2,1,2,1,1.0,3,0,2.0
1032098,34,4,2,4,2.0,3,0,3.0
1032242,20,3,2,3,2.0,3,0,4.0
1034190,20,3,2,3,2.0,3,0,4.0
1034533,21,3,2,3,2.0,3,0,2.0
1040913,7,2,2,2,1.0,3,0,2.0
1041087,17,3,2,3,1.0,3,0,4.0
1043026,49,6,2,6,2.0,3,0,1.0
1043749,17,3,2,3,1.0,3,0,4.0
1044273,49,6,2,6,2.0,3,0,1.0
1046283,66,9,1,3,2.0,3,0,1.0
1046332,34,4,2,4,2.0,3,0,4.0
1046437,80,10,1,4,2.0,3,0,2.0
1049186,34,4,2,4,2.0,3,0,3.0
1051890,19,3,2,3,2.0,3,0,2.0
1052290,66,9,1,3,2.0,3,0,2.0
1053313,20,3,2,3,2.0,3,0,3.0
1053717,81,10,1,4,2.0,3,0,3.0
1054909,2,1,2,1,2.0,3,0,1.0
1055652,81,10,1,4,2.0,3,0,4.0
1056088,33,4,2,4,2.0,3,0,2.0
1056898,78,10,1,4,1.0,3,0,4.0
1058583,34,4,2,4,2.0,3,0,3.0
1059845,57,8,1,2,1.0,3,0,3.0
1060932,67,9,1,3,2.0,3,0,3.0
1062167,8,2,2,2,1.0,3,0,3.0
1063556,33,4,2,4,2.0,3,0,2.0
1064078,82,10,1,4,2.0,3,0,2.0
1064200,46,5,2,5,2.0,3,0,2.0
1065681,30,4,2,4,1.0,3,0,1.0
1065720,34,4,2,4,2.0,3,0,3.0
1066480,81,10,1,4,3.0,3,0,4.0
1066645,81,10,1,4,2.0,3,0,4.0
1071302,5,2,2,2,1.0,3,1,2.0
1071671,66,9,1,3,2.0,3,0,2.0
1071715,65,9,1,3,1.0,3,0,4.0
1071756,91,11,1,5,2.0,3,0,2.0
1073084,8,2,2,2,1.0,3,0,4.0
1073923,93,11,1,5,3.0,3,0,2.0
1073983,7,2,2,2,1.0,3,0,2.0
1074090,55,8,1,2,2.0,2,0,2.0
1075876,45,5,2,5,2.0,3,0,3.0
1076188,67,9,1,3,2.0,3,0,3.0
1079403,81,10,1,4,2.0,3,0,3.0
1081570,67,9,1,3,2.0,3,0,4.0
1081639,22,3,2,3,3.0,3,0,4.0
1082888,19,3,2,3,2.0,3,0,2.0
1083410,46,5,2,5,3.0,3,0,2.0
1085312,22,3,2,3,3.0,3,0,3.0
